order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_lng,delivery_gps_lat,ds,region_center_lat,region_center_lng
868259,1,Shanghai,1462,121.4968,31.12553,40199,1,2022/9/19 13:46,121.52294,31.10774,2022/9/19 14:26,121.49716,31.12626,919,31.10685617,121.5228476
2759081,1,Shanghai,1462,121.49837,31.1234,40199,1,2022/9/19 15:34,121.5229,31.10775,2022/9/19 16:14,121.49811,31.12354,919,31.10685617,121.5228476
3001245,1,Shanghai,1462,121.49697,31.12496,40199,1,2022/8/31 9:50,121.52288,31.10787,2022/8/31 14:39,121.49713,31.1251,831,31.10685617,121.5228476
219579,1,Shanghai,1462,121.49821,31.12404,40199,1,2022/8/30 12:29,121.52292,31.10773,2022/8/30 13:44,121.49839,31.12442,830,31.10685617,121.5228476
2810558,1,Shanghai,1462,121.49792,31.12326,40199,1,2022/8/29 12:35,121.52291,31.10786,2022/8/29 14:28,121.49742,31.12455,829,31.10685617,121.5228476
1973697,1,Shanghai,1462,121.49895,31.12667,40199,1,2022/8/29 9:48,121.52285,31.10779,2022/8/29 11:14,121.49837,31.1273,829,31.10685617,121.5228476
3414623,1,Shanghai,1462,121.49887,31.12669,40199,1,2022/10/4 9:21,121.52286,31.10786,2022/10/4 10:45,121.49933,31.12723,1004,31.10685617,121.5228476
3820114,1,Shanghai,1462,121.49939,31.12502,40199,1,2022/8/26 9:38,121.52285,31.10597,2022/8/26 11:27,121.49965,31.12526,826,31.10685617,121.5228476
1164765,1,Shanghai,1462,121.49882,31.12664,40199,1,2022/8/26 9:47,121.5228,31.10593,2022/8/26 11:42,121.49834,31.12684,826,31.10685617,121.5228476
53026,1,Shanghai,1462,121.49777,31.12364,40199,1,2022/9/5 15:16,121.5229,31.1078,2022/9/5 17:18,121.4942,31.12174,905,31.10685617,121.5228476
3979513,1,Shanghai,1462,121.5005,31.12567,40199,1,2022/8/26 9:36,121.52274,31.10599,2022/8/26 11:04,121.50054,31.12513,826,31.10685617,121.5228476
2072335,1,Shanghai,1462,121.50077,31.1255,40199,1,2022/10/16 16:57,121.52299,31.10772,2022/10/16 17:31,121.50076,31.12553,1016,31.10685617,121.5228476
1822126,1,Shanghai,1462,121.49795,31.12399,40199,1,2022/8/25 9:50,121.52278,31.106,2022/8/25 11:35,121.49778,31.12726,825,31.10685617,121.5228476
1805519,1,Shanghai,1462,121.4989,31.12663,40199,1,2022/10/30 14:06,121.52281,31.10784,2022/10/30 16:56,121.49964,31.12665,1030,31.10685617,121.5228476
3084801,1,Shanghai,1462,121.49883,31.12666,40199,1,2022/10/30 14:06,121.52281,31.10781,2022/10/30 17:18,121.49849,31.12705,1030,31.10685617,121.5228476
326360,1,Shanghai,1462,121.49763,31.12377,40199,1,2022/10/29 9:13,121.52291,31.10775,2022/10/29 11:51,121.49847,31.12433,1029,31.10685617,121.5228476
1676379,1,Shanghai,1462,121.49771,31.12365,40199,1,2022/8/22 12:19,121.52273,31.10603,2022/8/22 12:54,121.49816,31.1235,822,31.10685617,121.5228476
3560612,1,Shanghai,1462,121.4989,31.12661,40199,1,2022/10/5 13:44,121.52297,31.10772,2022/10/5 14:29,121.4987,31.12702,1005,31.10685617,121.5228476
2818674,1,Shanghai,1462,121.4969,31.1233,40199,1,2022/10/5 11:20,121.52296,31.10785,2022/10/5 12:39,121.49698,31.12347,1005,31.10685617,121.5228476
3681278,1,Shanghai,1462,121.49892,31.12651,40199,1,2022/8/27 10:30,121.52286,31.10599,2022/8/27 11:55,121.49985,31.12749,827,31.10685617,121.5228476
3935531,1,Shanghai,1462,121.49948,31.12508,40199,1,2022/9/25 9:41,121.52288,31.1078,2022/9/25 10:12,121.50054,31.12645,925,31.10685617,121.5228476
1187893,1,Shanghai,1462,121.49936,31.12503,40199,1,2022/9/26 12:12,121.5229,31.10783,2022/9/26 13:04,121.50124,31.12527,926,31.10685617,121.5228476
4007926,1,Shanghai,1462,121.49786,31.12335,40199,1,2022/10/6 8:58,121.5229,31.10773,2022/10/6 10:19,121.49668,31.12391,1006,31.10685617,121.5228476
3852817,1,Shanghai,1462,121.49939,31.12501,40199,1,2022/10/22 12:42,121.52285,31.10778,2022/10/22 13:26,121.49951,31.12578,1022,31.10685617,121.5228476
871329,1,Shanghai,1462,121.49897,31.12655,40199,1,2022/10/6 8:57,121.52296,31.1078,2022/10/6 11:55,121.49802,31.12715,1006,31.10685617,121.5228476
3588524,1,Shanghai,1462,121.49778,31.1237,40199,1,2022/10/22 9:57,121.52292,31.10782,2022/10/22 11:47,121.49799,31.12476,1022,31.10685617,121.5228476
639568,1,Shanghai,1462,121.49761,31.12362,40199,1,2022/10/22 17:53,121.52283,31.10785,2022/10/22 18:29,121.50033,31.11555,1022,31.10685617,121.5228476
2396024,1,Shanghai,1462,121.49921,31.12569,40199,1,2022/8/4 9:39,121.52289,31.10602,2022/8/4 11:49,121.50029,31.12608,804,31.10685617,121.5228476
1826461,1,Shanghai,1462,121.49686,31.12558,40199,1,2022/10/20 8:46,121.52286,31.10785,2022/10/20 11:33,121.49605,31.1267,1020,31.10685617,121.5228476
4184032,1,Shanghai,1462,121.49687,31.12563,40199,1,2022/8/26 12:39,121.52288,31.10597,2022/8/26 14:16,121.49615,31.1257,826,31.10685617,121.5228476
2778494,1,Shanghai,1462,121.49937,31.12492,40199,1,2022/10/20 8:48,121.52296,31.10772,2022/10/20 13:16,121.50018,31.12589,1020,31.10685617,121.5228476
2799644,1,Shanghai,1462,121.49892,31.12656,40199,1,2022/10/20 8:48,121.52287,31.1078,2022/10/20 12:18,121.49793,31.12717,1020,31.10685617,121.5228476
2799511,1,Shanghai,1462,121.49695,31.12598,40199,1,2022/8/25 10:01,121.52272,31.10603,2022/8/25 11:12,121.49626,31.1264,825,31.10685617,121.5228476
266450,1,Shanghai,1462,121.49811,31.12669,40199,1,2022/8/25 9:50,121.52272,31.10606,2022/8/25 11:41,121.49825,31.12692,825,31.10685617,121.5228476
3127450,1,Shanghai,1462,121.49905,31.12614,40199,1,2022/8/16 10:15,121.52276,31.10594,2022/8/16 12:10,121.4993,31.1264,816,31.10685617,121.5228476
2813851,1,Shanghai,1462,121.49949,31.12502,40199,1,2022/9/4 9:43,121.52286,31.10783,2022/9/4 11:49,121.50001,31.12598,904,31.10685617,121.5228476
1137265,1,Shanghai,1462,121.49833,31.12642,40199,1,2022/8/8 9:22,121.52276,31.10599,2022/8/8 10:37,121.49848,31.12713,808,31.10685617,121.5228476
3331261,1,Shanghai,1462,121.49778,31.12362,40199,1,2022/10/17 12:19,121.5229,31.10773,2022/10/17 13:17,121.49592,31.11928,1017,31.10685617,121.5228476
3165925,1,Shanghai,1462,121.4977,31.12369,40199,1,2022/10/16 9:56,121.52283,31.10777,2022/10/16 10:47,121.4978,31.12452,1016,31.10685617,121.5228476
1691652,1,Shanghai,1462,121.49679,31.12557,40199,1,2022/9/28 9:44,121.52292,31.10789,2022/9/28 11:34,121.49682,31.1263,928,31.10685617,121.5228476
2098875,1,Shanghai,1462,121.49762,31.1237,40199,1,2022/8/16 13:21,121.52288,31.10592,2022/8/16 15:05,121.49788,31.12465,816,31.10685617,121.5228476
32804,1,Shanghai,1462,121.49863,31.12619,40199,1,2022/9/4 14:32,121.52293,31.10786,2022/9/4 16:09,121.49817,31.12632,904,31.10685617,121.5228476
1536526,1,Shanghai,1462,121.49821,31.12663,40199,1,2022/10/14 12:59,121.52294,31.10782,2022/10/14 14:56,121.49779,31.12723,1014,31.10685617,121.5228476
4387264,1,Shanghai,1462,121.49982,31.12573,40199,1,2022/10/13 9:51,121.52299,31.10771,2022/10/13 11:45,121.50013,31.12638,1013,31.10685617,121.5228476
3048392,1,Shanghai,1462,121.49892,31.12655,40199,1,2022/8/13 19:51,121.52289,31.10594,2022/8/13 21:46,121.47704,31.1156,813,31.10685617,121.5228476
2263323,1,Shanghai,1462,121.4979,31.12332,40199,1,2022/10/1 9:12,121.52296,31.10781,2022/10/1 10:25,121.49686,31.12418,1001,31.10685617,121.5228476
1372884,1,Shanghai,1462,121.49775,31.12374,40199,1,2022/8/13 13:59,121.52272,31.10606,2022/8/13 16:03,121.49724,31.12471,813,31.10685617,121.5228476
3472193,1,Shanghai,1462,121.4967,31.12388,40199,1,2022/8/12 10:15,121.52282,31.106,2022/8/12 15:12,121.49784,31.12582,812,31.10685617,121.5228476
979055,1,Shanghai,1462,121.49878,31.12661,40199,1,2022/10/1 8:56,121.5229,31.10771,2022/10/1 10:59,121.49899,31.1273,1001,31.10685617,121.5228476
1130709,1,Shanghai,1462,121.49775,31.12377,40199,1,2022/10/9 13:51,121.52295,31.1078,2022/10/9 14:34,121.49858,31.12308,1009,31.10685617,121.5228476
918232,1,Shanghai,1462,121.49733,31.12427,40199,1,2022/10/12 14:08,121.52289,31.10782,2022/10/12 15:02,121.49738,31.12444,1012,31.10685617,121.5228476
1265174,1,Shanghai,1462,121.49722,31.12597,40199,1,2022/8/17 13:05,121.52275,31.10593,2022/8/17 14:29,121.49705,31.12604,817,31.10685617,121.5228476
3880136,1,Shanghai,1462,121.49946,31.1256,40199,1,2022/10/8 12:29,121.52292,31.10777,2022/10/8 13:55,121.49903,31.12701,1008,31.10685617,121.5228476
1322377,1,Shanghai,1462,121.49792,31.12404,40199,1,2022/8/17 9:57,121.52285,31.10608,2022/8/17 12:08,121.50007,31.12704,817,31.10685617,121.5228476
4257521,1,Shanghai,1462,121.4968,31.12559,40199,1,2022/10/12 10:21,121.52287,31.10774,2022/10/12 13:34,121.49595,31.12468,1012,31.10685617,121.5228476
1463536,1,Shanghai,1462,121.49885,31.12661,40199,1,2022/9/8 8:55,121.52294,31.10772,2022/9/8 10:16,121.49399,31.13036,908,31.10685617,121.5228476
3623986,1,Shanghai,1462,121.4968,31.12569,40199,1,2022/8/22 12:21,121.52284,31.10602,2022/8/22 14:39,121.49596,31.12689,822,31.10685617,121.5228476
766332,1,Shanghai,1462,121.49794,31.12322,40199,1,2022/8/22 12:19,121.52278,31.10601,2022/8/22 13:55,121.49781,31.12431,822,31.10685617,121.5228476
3386814,1,Shanghai,1462,121.49975,31.12572,40199,1,2022/10/4 9:20,121.5229,31.10788,2022/10/4 10:11,121.50066,31.12539,1004,31.10685617,121.5228476
2672747,1,Shanghai,1462,121.49937,31.12499,40199,1,2022/10/3 9:24,121.5229,31.10783,2022/10/3 10:12,121.49938,31.12577,1003,31.10685617,121.5228476
1138748,1,Shanghai,1462,121.49629,31.12484,40199,1,2022/10/3 9:09,121.52284,31.10781,2022/10/3 10:35,121.49593,31.12494,1003,31.10685617,121.5228476
489391,1,Shanghai,1462,121.49806,31.12401,40199,1,2022/10/4 13:14,121.52296,31.10788,2022/10/4 14:37,121.49722,31.12281,1004,31.10685617,121.5228476
1425568,1,Shanghai,1462,121.49931,31.12507,40199,1,2022/10/2 9:01,121.52296,31.10774,2022/10/2 10:01,121.50085,31.12565,1002,31.10685617,121.5228476
1747019,1,Shanghai,1462,121.49777,31.1237,40199,1,2022/10/16 9:59,121.52288,31.10786,2022/10/16 10:35,121.49727,31.12455,1016,31.10685617,121.5228476
1861990,1,Shanghai,1462,121.49689,31.12569,40199,1,2022/9/30 9:10,121.5229,31.10774,2022/9/30 13:19,121.49721,31.12694,930,31.10685617,121.5228476
219236,1,Shanghai,1462,121.49823,31.1229,40199,1,2022/8/24 10:32,121.52286,31.10593,2022/8/24 12:00,121.49802,31.12331,824,31.10685617,121.5228476
3621929,1,Shanghai,1462,121.49889,31.12658,40199,1,2022/8/24 10:15,121.52277,31.10601,2022/8/24 14:43,121.49929,31.12705,824,31.10685617,121.5228476
1422,1,Shanghai,1462,121.49681,31.12563,40199,1,2022/9/2 10:58,121.52281,31.10778,2022/9/2 11:40,121.49625,31.12573,902,31.10685617,121.5228476
3659930,1,Shanghai,1462,121.49887,31.12653,40199,1,2022/8/25 9:49,121.52282,31.10601,2022/8/25 12:05,121.4989,31.12636,825,31.10685617,121.5228476
3457317,1,Shanghai,1462,121.50015,31.12521,40199,1,2022/8/4 9:39,121.52275,31.10596,2022/8/4 11:33,121.50009,31.12535,804,31.10685617,121.5228476
545196,1,Shanghai,1462,121.49779,31.12365,40199,1,2022/9/26 14:37,121.5229,31.10776,2022/9/26 15:03,121.49712,31.12313,926,31.10685617,121.5228476
4039836,1,Shanghai,1462,121.49887,31.12665,40199,1,2022/9/26 12:13,121.5229,31.10779,2022/9/26 14:14,121.49878,31.12695,926,31.10685617,121.5228476
2610512,1,Shanghai,1462,121.49947,31.12504,40199,1,2022/9/25 9:41,121.52296,31.10775,2022/9/25 10:06,121.50009,31.12599,925,31.10685617,121.5228476
256228,1,Shanghai,1462,121.4994,31.12498,40199,1,2022/9/26 12:12,121.52284,31.10773,2022/9/26 12:58,121.50027,31.12542,926,31.10685617,121.5228476
2174991,1,Shanghai,1462,121.49688,31.12567,40199,1,2022/8/28 12:55,121.52286,31.10787,2022/8/28 14:54,121.49596,31.12628,828,31.10685617,121.5228476
746993,1,Shanghai,1462,121.49989,31.12585,40199,1,2022/8/30 9:30,121.52282,31.10778,2022/8/30 12:00,121.49925,31.1258,830,31.10685617,121.5228476
2555900,1,Shanghai,1462,121.49774,31.12368,40199,1,2022/10/14 9:46,121.52286,31.10778,2022/10/14 12:28,121.49704,31.12383,1014,31.10685617,121.5228476
4162300,1,Shanghai,1462,121.49764,31.12372,40199,1,2022/8/30 12:31,121.52289,31.10776,2022/8/30 13:29,121.49729,31.12469,830,31.10685617,121.5228476
2849548,1,Shanghai,1462,121.49996,31.12676,40199,1,2022/8/30 9:30,121.5229,31.10776,2022/8/30 10:44,121.49974,31.12717,830,31.10685617,121.5228476
2682962,1,Shanghai,1462,121.49939,31.12568,40199,1,2022/8/31 9:52,121.52285,31.10789,2022/8/31 15:21,121.49958,31.12615,831,31.10685617,121.5228476
3055826,1,Shanghai,1462,121.49623,31.12617,40199,1,2022/9/21 9:06,121.52289,31.10781,2022/9/21 10:10,121.49605,31.12625,921,31.10685617,121.5228476
1758889,1,Shanghai,1462,121.49595,31.12601,40199,1,2022/8/30 9:29,121.52283,31.10782,2022/8/30 10:53,121.49925,31.127,830,31.10685617,121.5228476
4330953,1,Shanghai,1462,121.49696,31.12583,40199,1,2022/9/21 9:06,121.52295,31.10778,2022/9/21 10:46,121.49719,31.12685,921,31.10685617,121.5228476
1882640,1,Shanghai,1462,121.497,31.12598,40199,1,2022/8/30 14:23,121.52294,31.10787,2022/8/30 15:02,121.49691,31.12603,830,31.10685617,121.5228476
3319657,1,Shanghai,1462,121.5,31.12599,40199,1,2022/8/31 9:45,121.52298,31.10777,2022/8/31 13:09,121.4996,31.12779,831,31.10685617,121.5228476
862243,1,Shanghai,1462,121.49791,31.12407,40199,1,2022/10/9 13:50,121.52289,31.10783,2022/10/9 14:45,121.49744,31.12298,1009,31.10685617,121.5228476
4182299,1,Shanghai,1462,121.49769,31.12374,40199,1,2022/9/19 15:35,121.52296,31.10778,2022/9/19 17:18,121.51325,31.10758,919,31.10685617,121.5228476
1724710,1,Shanghai,1462,121.49891,31.12668,40199,1,2022/9/1 8:59,121.52292,31.1078,2022/9/1 12:47,121.4985,31.12703,901,31.10685617,121.5228476
720802,1,Shanghai,1462,121.4994,31.12509,40199,1,2022/8/18 13:25,121.52283,31.106,2022/8/18 14:51,121.49886,31.12617,818,31.10685617,121.5228476
1236118,1,Shanghai,1462,121.49697,31.12671,40199,1,2022/8/17 13:06,121.52271,31.10603,2022/8/17 15:10,121.49691,31.12678,817,31.10685617,121.5228476
4259031,1,Shanghai,1462,121.49677,31.12551,40199,1,2022/9/3 10:36,121.5229,31.1078,2022/9/3 11:29,121.49621,31.12532,903,31.10685617,121.5228476
1749581,1,Shanghai,1462,121.49924,31.12631,40199,1,2022/9/4 14:32,121.52284,31.10772,2022/9/4 16:03,121.49948,31.12666,904,31.10685617,121.5228476
3589592,1,Shanghai,1462,121.49891,31.12656,40199,1,2022/8/17 9:58,121.52286,31.10595,2022/8/17 12:18,121.49928,31.12647,817,31.10685617,121.5228476
2965111,1,Shanghai,1462,121.49701,31.1267,40199,1,2022/10/12 10:22,121.52294,31.10781,2022/10/12 12:41,121.49706,31.12693,1012,31.10685617,121.5228476
86132,1,Shanghai,1462,121.49692,31.12594,40199,1,2022/9/5 11:20,121.52288,31.1078,2022/9/5 13:36,121.49626,31.12652,905,31.10685617,121.5228476
405090,1,Shanghai,1462,121.49761,31.12368,40199,1,2022/9/12 8:56,121.52289,31.10776,2022/9/12 11:49,121.49795,31.12406,912,31.10685617,121.5228476
1668144,1,Shanghai,1462,121.49817,31.12325,40199,1,2022/9/5 15:18,121.52285,31.1078,2022/9/5 16:09,121.4979,31.12356,905,31.10685617,121.5228476
406973,1,Shanghai,1462,121.49941,31.12497,40199,1,2022/10/13 9:51,121.5229,31.10773,2022/10/13 11:52,121.50043,31.12617,1013,31.10685617,121.5228476
1962563,1,Shanghai,1462,121.49766,31.12369,40199,1,2022/10/13 9:47,121.52281,31.10781,2022/10/13 11:00,121.4967,31.124,1013,31.10685617,121.5228476
130665,1,Shanghai,1462,121.4994,31.1256,40199,1,2022/9/11 9:57,121.52294,31.10784,2022/9/11 11:16,121.49935,31.12818,911,31.10685617,121.5228476
3784250,1,Shanghai,1462,121.4961,31.12502,40199,1,2022/9/5 11:20,121.52289,31.10784,2022/9/5 13:56,121.49537,31.12605,905,31.10685617,121.5228476
1636078,1,Shanghai,1462,121.49807,31.12405,40199,1,2022/9/9 15:30,121.52285,31.10788,2022/9/9 18:00,121.49673,31.12382,909,31.10685617,121.5228476
2136383,1,Shanghai,1462,121.49889,31.12669,40199,1,2022/9/9 11:02,121.52299,31.10772,2022/9/9 13:49,121.49896,31.12736,909,31.10685617,121.5228476
1966265,1,Shanghai,1462,121.49783,31.12657,40199,1,2022/10/13 12:28,121.52298,31.10782,2022/10/13 13:57,121.49751,31.12649,1013,31.10685617,121.5228476
1294192,1,Shanghai,1462,121.49762,31.12378,40199,1,2022/9/9 15:29,121.52288,31.1078,2022/9/9 17:26,121.49739,31.12304,909,31.10685617,121.5228476
804592,1,Shanghai,1462,121.49974,31.12579,40199,1,2022/8/31 9:52,121.52294,31.10787,2022/8/31 14:52,121.4994,31.12529,831,31.10685617,121.5228476
587554,1,Shanghai,1462,121.49896,31.1266,40199,1,2022/8/14 9:55,121.52284,31.10596,2022/8/14 11:11,121.49895,31.12765,814,31.10685617,121.5228476
1904642,1,Shanghai,1462,121.49614,31.12633,40199,1,2022/8/31 9:50,121.52285,31.10786,2022/8/31 14:04,121.49592,31.12616,831,31.10685617,121.5228476
698860,1,Shanghai,1462,121.49949,31.12498,40199,1,2022/8/30 9:30,121.52295,31.10779,2022/8/30 11:43,121.49975,31.12535,830,31.10685617,121.5228476
4241823,1,Shanghai,1462,121.49765,31.12376,40199,1,2022/8/30 12:30,121.52289,31.10788,2022/8/30 13:35,121.49797,31.12591,830,31.10685617,121.5228476
3070563,1,Shanghai,1462,121.49607,31.1261,40199,1,2022/9/11 14:21,121.52283,31.10771,2022/9/11 14:54,121.49637,31.12567,911,31.10685617,121.5228476
4328617,1,Shanghai,1462,121.49792,31.12403,40199,1,2022/8/28 10:08,121.52284,31.10777,2022/8/28 12:07,121.49835,31.12323,828,31.10685617,121.5228476
4176161,1,Shanghai,1462,121.49777,31.1265,40199,1,2022/10/15 9:31,121.52287,31.10776,2022/10/15 10:26,121.49768,31.12645,1015,31.10685617,121.5228476
458301,1,Shanghai,1462,121.49785,31.12333,40199,1,2022/9/11 12:02,121.5229,31.10771,2022/9/11 13:27,121.49691,31.12414,911,31.10685617,121.5228476
2044939,1,Shanghai,1462,121.49795,31.12336,40199,1,2022/9/12 8:56,121.52288,31.1078,2022/9/12 11:36,121.49727,31.12428,912,31.10685617,121.5228476
2474794,1,Shanghai,1462,121.4966,31.1249,40199,1,2022/9/13 9:16,121.52287,31.10789,2022/9/13 12:49,121.49647,31.12541,913,31.10685617,121.5228476
4484465,1,Shanghai,1462,121.49898,31.12666,40199,1,2022/8/13 10:57,121.52284,31.10592,2022/8/13 11:59,121.4985,31.12708,813,31.10685617,121.5228476
2637978,1,Shanghai,1462,121.49883,31.12654,40199,1,2022/9/14 11:42,121.52291,31.10786,2022/9/14 13:32,121.4983,31.1273,914,31.10685617,121.5228476
1534917,1,Shanghai,1462,121.50042,31.12538,40199,1,2022/8/13 10:54,121.52283,31.10597,2022/8/13 11:43,121.49752,31.12637,813,31.10685617,121.5228476
3362044,1,Shanghai,1462,121.49941,31.12494,40199,1,2022/10/16 12:24,121.52285,31.10784,2022/10/16 13:28,121.50017,31.12565,1016,31.10685617,121.5228476
4018616,1,Shanghai,1462,121.4989,31.12666,40199,1,2022/8/13 10:58,121.52287,31.10604,2022/8/13 12:05,121.49868,31.12714,813,31.10685617,121.5228476
1394589,1,Shanghai,1462,121.49679,31.12564,40199,1,2022/9/17 12:55,121.5229,31.10789,2022/9/17 13:54,121.49745,31.12626,917,31.10685617,121.5228476
222998,1,Shanghai,1462,121.49774,31.12372,40199,1,2022/8/12 10:14,121.52281,31.10609,2022/8/12 18:09,121.49673,31.12415,812,31.10685617,121.5228476
2844193,1,Shanghai,1462,121.49768,31.12373,40199,1,2022/8/12 10:15,121.5228,31.10596,2022/8/12 15:04,121.49686,31.12412,812,31.10685617,121.5228476
2134818,1,Shanghai,1462,121.50048,31.12551,40199,1,2022/9/21 12:11,121.52293,31.1078,2022/9/21 13:14,121.50051,31.12616,921,31.10685617,121.5228476
3002598,1,Shanghai,1462,121.49835,31.12643,40199,1,2022/8/10 13:59,121.52278,31.10606,2022/8/10 15:30,121.49828,31.12707,810,31.10685617,121.5228476
12490,1,Shanghai,1462,121.49884,31.12656,40199,1,2022/9/27 10:38,121.52294,31.10783,2022/9/27 11:19,121.4975,31.12652,927,31.10685617,121.5228476
816133,1,Shanghai,1462,121.49974,31.1267,40199,1,2022/9/28 14:49,121.52295,31.10785,2022/9/28 16:13,121.49974,31.1268,928,31.10685617,121.5228476
4070787,1,Shanghai,1462,121.49893,31.12653,40199,1,2022/8/29 9:49,121.52289,31.10778,2022/8/29 11:31,121.49906,31.12698,829,31.10685617,121.5228476
2305605,1,Shanghai,1462,121.49647,31.12559,40199,1,2022/10/3 9:10,121.52283,31.10789,2022/10/3 10:42,121.49656,31.12574,1003,31.10685617,121.5228476
2394400,1,Shanghai,1462,121.49782,31.12381,40199,1,2022/8/7 9:36,121.52283,31.10605,2022/8/7 11:47,121.49598,31.1271,807,31.10685617,121.5228476
519821,1,Shanghai,1462,121.49637,31.12556,40199,1,2022/10/4 11:41,121.52284,31.10781,2022/10/4 12:26,121.49612,31.12566,1004,31.10685617,121.5228476
3627261,1,Shanghai,1462,121.49892,31.12655,40199,1,2022/8/29 9:49,121.52297,31.10781,2022/8/29 11:45,121.4982,31.12649,829,31.10685617,121.5228476
2832578,1,Shanghai,1462,121.49715,31.12524,40199,1,2022/8/7 9:36,121.52276,31.10606,2022/8/7 11:34,121.49628,31.12554,807,31.10685617,121.5228476
1306182,1,Shanghai,1462,121.49848,31.12702,40199,1,2022/10/7 9:24,121.52292,31.10776,2022/10/7 10:31,121.49838,31.12715,1007,31.10685617,121.5228476
1655625,1,Shanghai,1462,121.49799,31.12323,40199,1,2022/10/9 13:50,121.52282,31.10779,2022/10/9 14:22,121.4982,31.12337,1009,31.10685617,121.5228476
3060000,1,Shanghai,1462,121.49718,31.12648,40199,1,2022/8/28 15:25,121.5229,31.10775,2022/8/28 16:17,121.49867,31.12718,828,31.10685617,121.5228476
4337984,1,Shanghai,1462,121.49898,31.12655,40199,1,2022/10/27 11:58,121.5229,31.10782,2022/10/27 14:29,121.49948,31.12718,1027,31.10685617,121.5228476
2566098,1,Shanghai,1462,121.49582,31.12655,40199,1,2022/10/12 10:21,121.5229,31.10778,2022/10/12 12:59,121.49587,31.12673,1012,31.10685617,121.5228476
3676935,1,Shanghai,1462,121.4969,31.12385,40199,1,2022/8/28 10:08,121.52293,31.10774,2022/8/28 12:23,121.49693,31.12426,828,31.10685617,121.5228476
734462,1,Shanghai,1462,121.49675,31.12569,40199,1,2022/10/14 9:48,121.52298,31.10778,2022/10/14 11:51,121.4967,31.12529,1014,31.10685617,121.5228476
459814,1,Shanghai,1462,121.49888,31.12665,40199,1,2022/10/14 12:59,121.5229,31.10784,2022/10/14 15:25,121.49963,31.12831,1014,31.10685617,121.5228476
872783,1,Shanghai,1462,121.49686,31.12552,40199,1,2022/10/14 9:49,121.52283,31.10786,2022/10/14 11:13,121.49597,31.12608,1014,31.10685617,121.5228476
4187868,1,Shanghai,1462,121.49938,31.12505,40199,1,2022/10/14 13:22,121.52298,31.10774,2022/10/14 14:14,121.5003,31.12515,1014,31.10685617,121.5228476
2823066,1,Shanghai,1462,121.49641,31.12496,40199,1,2022/8/4 12:08,121.52275,31.10594,2022/8/4 13:11,121.49683,31.12598,804,31.10685617,121.5228476
410213,1,Shanghai,1462,121.49703,31.1267,40199,1,2022/10/14 9:48,121.52284,31.10783,2022/10/14 10:43,121.49703,31.1266,1014,31.10685617,121.5228476
1641590,1,Shanghai,1462,121.49778,31.12378,40199,1,2022/8/27 13:27,121.5228,31.106,2022/8/27 14:19,121.49838,31.12315,827,31.10685617,121.5228476
3269791,1,Shanghai,1462,121.4994,31.12498,40199,1,2022/10/30 9:32,121.52283,31.10775,2022/10/30 11:25,121.49954,31.12568,1030,31.10685617,121.5228476
1731035,1,Shanghai,1462,121.49937,31.12496,40199,1,2022/10/16 12:24,121.52286,31.10776,2022/10/16 14:11,121.49938,31.12619,1016,31.10685617,121.5228476
3122293,1,Shanghai,1462,121.4995,31.12522,40199,1,2022/8/4 9:39,121.52277,31.10609,2022/8/4 11:41,121.50003,31.12609,804,31.10685617,121.5228476
3528248,1,Shanghai,1462,121.50032,31.12526,40199,1,2022/10/20 8:49,121.52292,31.10777,2022/10/20 13:07,121.50077,31.12509,1020,31.10685617,121.5228476
752513,1,Shanghai,1462,121.49659,31.12592,40199,1,2022/10/28 14:36,121.52285,31.1078,2022/10/28 16:57,121.49621,31.12577,1028,31.10685617,121.5228476
3728733,1,Shanghai,1462,121.49948,31.125,40199,1,2022/10/25 9:47,121.52297,31.10789,2022/10/25 10:48,121.50051,31.12536,1025,31.10685617,121.5228476
2838621,1,Shanghai,1462,121.49693,31.12665,40199,1,2022/10/27 12:01,121.5229,31.10772,2022/10/27 12:48,121.4971,31.12714,1027,31.10685617,121.5228476
1688823,1,Shanghai,1462,121.49983,31.12572,40199,1,2022/10/28 11:08,121.5229,31.10789,2022/10/28 12:05,121.5001,31.12591,1028,31.10685617,121.5228476
581351,1,Shanghai,1462,121.49676,31.12569,40199,1,2022/10/28 17:02,121.52284,31.10785,2022/10/28 17:26,121.49702,31.12691,1028,31.10685617,121.5228476
1599163,1,Shanghai,1462,121.49897,31.12662,40199,1,2022/10/27 11:58,121.52294,31.10777,2022/10/27 14:41,121.49944,31.12682,1027,31.10685617,121.5228476
705342,1,Shanghai,1462,121.49984,31.1258,40199,1,2022/10/28 11:08,121.52282,31.10782,2022/10/28 11:56,121.50003,31.12621,1028,31.10685617,121.5228476
968366,1,Shanghai,1462,121.49686,31.12555,40199,1,2022/10/28 14:37,121.52285,31.1078,2022/10/28 16:30,121.49613,31.12621,1028,31.10685617,121.5228476
1105456,1,Shanghai,1462,121.49882,31.12651,40199,1,2022/10/30 12:07,121.52286,31.10779,2022/10/30 13:41,121.4995,31.12712,1030,31.10685617,121.5228476
603435,1,Shanghai,1462,121.49937,31.12508,40199,1,2022/10/27 16:55,121.52292,31.1078,2022/10/27 19:12,121.47711,31.11561,1027,31.10685617,121.5228476
