order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_time_wrong,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_lng,delivery_gps_lat,ds,terminal_id,terminal_center_lat,terminal_center_lng,region_center_lat,region_center_lng
709781,0,Hangzhou,337,120.17875,30.27376,28711,0,2022/6/6 8:59,2025/6/6 8:59,120.18547,30.28061,2025/6/6 9:27,120.17853,30.27373,606,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
418820,0,Hangzhou,337,120.17864,30.27389,28711,0,2022/7/2 15:03,2025/7/2 15:03,120.18545,30.28076,2025/7/2 15:12,120.1785,30.27368,702,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
1891211,0,Hangzhou,337,120.17877,30.27387,28711,0,2022/7/4 8:33,2025/7/4 8:33,120.18538,30.28078,2025/7/4 9:17,120.17866,30.27394,704,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
3031810,0,Hangzhou,337,120.17894,30.27395,28711,0,2022/6/11 8:49,2025/6/11 8:49,120.18531,30.28072,2025/6/11 9:18,120.17853,30.27396,611,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
1033867,0,Hangzhou,337,120.17862,30.27374,28711,0,2022/5/22 8:32,2025/5/22 8:32,120.18531,30.28076,2025/5/22 9:06,120.17942,30.27495,522,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
3091163,0,Hangzhou,337,120.17864,30.27372,28711,0,2022/6/10 9:14,2025/6/10 9:14,120.18538,30.28077,2025/6/10 9:40,120.17854,30.27368,610,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
3758159,0,Hangzhou,337,120.17873,30.27382,28711,0,2022/5/31 8:55,2025/5/31 8:55,120.18545,30.28079,2025/5/31 9:24,120.17861,30.27389,531,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
2026002,0,Hangzhou,337,120.17873,30.27381,28711,0,2022/6/8 8:32,2025/6/8 8:32,120.18543,30.28067,2025/6/8 9:06,120.17842,30.27383,608,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
387118,0,Hangzhou,337,120.17864,30.27386,28711,0,2022/5/20 8:41,2025/5/20 8:41,120.18532,30.28067,2025/5/20 9:07,120.17868,30.27386,520,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
162921,0,Hangzhou,337,120.17862,30.2738,28711,0,2022/5/25 8:39,2025/5/25 8:39,120.18545,30.28064,2025/5/25 9:04,120.17824,30.27384,525,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
2546319,0,Hangzhou,337,120.17874,30.27388,28711,0,2022/5/16 16:01,2025/5/16 16:01,120.18534,30.2807,2025/5/16 16:17,120.17856,30.27444,516,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
1633171,0,Hangzhou,337,120.17868,30.27385,28711,0,2022/5/27 13:36,2025/5/27 13:36,120.1854,30.28071,2025/5/27 13:52,120.17852,30.27404,527,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
2987819,0,Hangzhou,337,120.17864,30.27375,28711,0,2022/5/6 8:29,2025/5/6 8:29,120.18544,30.28066,2025/5/6 9:09,120.17856,30.2738,506,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
2873318,0,Hangzhou,337,120.17873,30.27379,28711,0,2022/5/19 8:18,2025/5/19 8:18,120.18547,30.28077,2025/5/19 8:50,120.17886,30.27415,519,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
1898349,0,Hangzhou,337,120.17875,30.27373,28711,0,2022/6/23 17:09,2025/6/23 17:09,120.1854,30.28066,2025/6/23 17:22,120.17867,30.27401,623,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
4215992,0,Hangzhou,337,120.17856,30.2737,28711,0,2022/7/3 14:12,2025/7/3 14:12,120.18543,30.2807,2025/7/3 15:44,120.17854,30.27375,703,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
814324,0,Hangzhou,337,120.1787,30.27382,28711,0,2022/6/13 15:38,2025/6/13 15:38,120.18535,30.28065,2025/6/13 15:51,120.17862,30.27394,613,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
4136511,0,Hangzhou,337,120.17889,30.27386,28711,0,2022/6/24 8:17,2025/6/24 8:17,120.18539,30.28073,2025/6/24 9:04,120.17869,30.27399,624,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
640265,0,Hangzhou,337,120.17871,30.27373,28711,0,2022/6/16 15:11,2025/6/16 15:11,120.18533,30.28072,2025/6/16 15:28,120.17853,30.27387,616,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
4465806,0,Hangzhou,337,120.17868,30.27377,28711,0,2022/5/10 8:19,2025/5/10 8:19,120.18536,30.28074,2025/5/10 8:56,120.17878,30.27393,510,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
3135725,0,Hangzhou,337,120.17876,30.27371,28711,0,2022/7/11 8:34,2025/7/11 8:34,120.18542,30.28077,2025/7/11 9:07,120.17865,30.27412,711,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
279335,0,Hangzhou,337,120.17878,30.27379,28711,0,2022/5/19 15:46,2025/5/19 15:46,120.1854,30.28072,2025/5/19 15:55,120.17857,30.27371,519,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
469968,0,Hangzhou,337,120.17869,30.27371,28711,0,2022/5/3 15:29,2025/5/3 15:29,120.18541,30.28076,2025/5/3 15:44,120.17865,30.27401,503,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
2382340,0,Hangzhou,337,120.17874,30.27371,28711,0,2022/5/28 16:23,2025/5/28 16:23,120.18544,30.28069,2025/5/28 16:33,120.18263,30.27529,528,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
1920067,0,Hangzhou,337,120.17866,30.27385,28711,0,2022/5/1 10:14,2025/5/1 10:14,120.18547,30.28061,2025/5/1 10:35,120.17846,30.27349,501,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
2460744,0,Hangzhou,337,120.17865,30.27387,28711,0,2022/5/30 8:50,2025/5/30 8:50,120.18545,30.28075,2025/5/30 9:20,120.17861,30.27382,530,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
3070521,0,Hangzhou,337,120.17883,30.27396,28711,0,2022/6/25 8:15,2025/6/25 8:15,120.18546,30.28071,2025/6/25 8:36,120.17856,30.27417,625,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
2824128,0,Hangzhou,337,120.1787,30.27372,28711,0,2022/6/14 16:00,2025/6/14 16:00,120.18545,30.28068,2025/6/14 16:11,120.17856,30.27343,614,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
1542049,0,Hangzhou,337,120.17875,30.27375,28711,0,2022/6/17 9:47,2025/6/17 9:47,120.1854,30.28076,2025/6/17 10:34,120.17861,30.27387,617,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
1527858,0,Hangzhou,337,120.17864,30.27381,28711,0,2022/5/10 15:37,2025/5/10 15:37,120.18532,30.28067,2025/5/10 15:48,120.17848,30.2736,510,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
3590369,0,Hangzhou,337,120.17875,30.2738,28711,0,2022/5/21 8:30,2025/5/21 8:30,120.18534,30.28067,2025/5/21 9:01,120.17873,30.27387,521,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
3848218,0,Hangzhou,337,120.17871,30.2738,28711,0,2022/5/13 16:23,2025/5/13 16:23,120.18537,30.28074,2025/5/13 16:32,120.1789,30.27588,513,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
2897606,0,Hangzhou,337,120.17879,30.2738,28711,0,2022/5/31 15:25,2025/5/31 15:25,120.18532,30.28062,2025/5/31 15:44,120.17871,30.27382,531,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
1158583,0,Hangzhou,337,120.17878,30.27376,28711,0,2022/5/13 8:22,2025/5/13 8:22,120.18541,30.28079,2025/5/13 9:10,120.17863,30.27387,513,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
3224522,0,Hangzhou,337,120.17898,30.27383,28711,0,2022/5/26 8:32,2025/5/26 8:32,120.18538,30.28072,2025/5/26 9:19,120.17901,30.27434,526,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
1858074,0,Hangzhou,337,120.17877,30.27386,28711,0,2022/6/1 14:40,2025/6/1 14:40,120.18536,30.2807,2025/6/1 15:09,120.1786,30.27398,601,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
17095,0,Hangzhou,337,120.17869,30.27387,28711,0,2022/5/27 8:59,2025/5/27 8:59,120.18548,30.28078,2025/5/27 9:15,120.17832,30.27395,527,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
652816,0,Hangzhou,337,120.17872,30.27388,28711,0,2022/6/16 8:31,2025/6/16 8:31,120.18547,30.28074,2025/6/16 8:56,120.17885,30.27375,616,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
4268515,0,Hangzhou,337,120.17867,30.27373,28711,0,2022/5/4 8:19,2025/5/4 8:19,120.1854,30.28074,2025/5/4 8:46,120.17841,30.27377,504,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
2077750,0,Hangzhou,337,120.17865,30.27384,28711,0,2022/7/12 8:50,2025/7/12 8:50,120.18548,30.2807,2025/7/12 9:16,120.17868,30.27384,712,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
4403115,0,Hangzhou,957,120.17821,30.27383,28711,0,2022/6/22 17:34,2025/6/22 17:34,120.18549,30.28075,2025/6/22 18:23,120.17824,30.27376,622,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
1526133,0,Hangzhou,957,120.17877,30.27353,28711,0,2022/5/18 13:31,2025/5/18 13:31,120.18547,30.28075,2025/5/18 14:01,120.17872,30.27369,518,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
575754,0,Hangzhou,957,120.17873,30.27404,28711,0,2022/6/27 13:22,2025/6/27 13:22,120.18536,30.28073,2025/6/27 14:26,120.17877,30.27403,627,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
2825773,0,Hangzhou,957,120.17891,30.27364,28711,0,2022/5/25 13:05,2025/5/25 13:05,120.18548,30.28071,2025/5/25 13:43,120.17904,30.27367,525,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
3446179,0,Hangzhou,957,120.17874,30.27386,28711,0,2022/5/23 13:11,2025/5/23 13:11,120.18539,30.28073,2025/5/23 13:55,120.17877,30.27374,523,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
3823499,0,Hangzhou,957,120.17857,30.27377,28711,0,2022/6/1 17:38,2025/6/1 17:38,120.18543,30.28063,2025/6/1 18:13,120.17869,30.27382,601,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
2897916,0,Hangzhou,957,120.17885,30.27363,28711,0,2022/5/26 17:25,2025/5/26 17:25,120.18538,30.28079,2025/5/26 17:48,120.17888,30.27353,526,R0_C13,30.27337235,120.1817658,30.28259443,120.1920158
3397993,0,Hangzhou,3998,120.17865,30.27382,28711,0,2022/6/2 20:56,2025/6/2 20:56,120.18547,30.28064,2025/6/2 20:58,120.18932,30.28355,602,R0_C3,30.28442941,120.1868157,30.28259443,120.1920158
3865355,0,Hangzhou,337,120.17849,30.26892,29063,1,2022/6/7 15:39,2025/6/7 15:39,120.18543,30.28061,2025/6/7 16:29,120.17836,30.2693,607,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4178757,0,Hangzhou,337,120.17849,30.26897,29063,1,2022/6/14 8:41,2025/6/14 8:41,120.18543,30.28064,2025/6/14 11:02,120.17853,30.26912,614,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2767375,0,Hangzhou,337,120.17847,30.26869,29063,1,2022/6/19 10:55,2025/6/19 10:55,120.18539,30.28063,2025/6/19 13:12,120.17836,30.26874,619,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1040371,0,Hangzhou,337,120.17839,30.26896,29063,1,2022/5/9 15:32,2025/5/9 15:32,120.18531,30.28063,2025/5/9 16:17,120.17825,30.26785,509,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
786341,0,Hangzhou,337,120.1784,30.26887,29063,1,2022/5/25 8:33,2025/5/25 8:33,120.18535,30.28065,2025/5/25 10:41,120.17861,30.26977,525,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3520918,0,Hangzhou,337,120.17868,30.26979,29063,1,2022/6/2 7:40,2025/6/2 7:40,120.18544,30.28079,2025/6/2 10:25,120.17867,30.26968,602,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3643224,0,Hangzhou,337,120.17842,30.26831,29063,1,2022/6/25 8:15,2025/6/25 8:15,120.18537,30.28067,2025/6/25 9:34,120.17844,30.26861,625,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1626771,0,Hangzhou,337,120.17827,30.26854,29063,1,2022/6/26 13:54,2025/6/26 13:54,120.18546,30.28064,2025/6/26 14:24,120.17837,30.26851,626,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
989932,0,Hangzhou,337,120.1785,30.26887,29063,1,2022/6/15 8:18,2025/6/15 8:18,120.18548,30.28062,2025/6/15 9:27,120.17857,30.26894,615,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2804664,0,Hangzhou,337,120.17833,30.26891,29063,1,2022/7/1 8:26,2025/7/1 8:26,120.18546,30.28061,2025/7/1 10:39,120.17768,30.2692,701,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2661854,0,Hangzhou,337,120.17837,30.26892,29063,1,2022/5/14 16:28,2025/5/14 16:28,120.18538,30.28076,2025/5/14 16:55,120.17849,30.26905,514,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3446688,0,Hangzhou,337,120.17833,30.26915,29063,1,2022/5/26 8:30,2025/5/26 8:30,120.1854,30.28075,2025/5/26 10:56,120.17831,30.26908,526,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4095708,0,Hangzhou,337,120.1786,30.26971,29063,1,2022/5/12 8:29,2025/5/12 8:29,120.18544,30.28077,2025/5/12 10:10,120.17868,30.26962,512,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2531437,0,Hangzhou,337,120.17834,30.26866,29063,1,2022/6/1 14:41,2025/6/1 14:41,120.18546,30.28069,2025/6/1 16:24,120.17848,30.26905,601,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3725383,0,Hangzhou,337,120.17833,30.26875,29063,1,2022/5/19 13:52,2025/5/19 13:52,120.18546,30.28067,2025/5/19 14:14,120.17835,30.26866,519,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4119238,0,Hangzhou,337,120.17844,30.26851,29063,1,2022/7/6 14:39,2025/7/6 14:39,120.1854,30.28064,2025/7/6 15:17,120.1784,30.2688,706,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
46567,0,Hangzhou,337,120.17838,30.26881,29063,1,2022/7/5 8:27,2025/7/5 8:27,120.1854,30.28071,2025/7/5 10:22,120.17836,30.26909,705,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4288395,0,Hangzhou,337,120.17858,30.26961,29063,1,2022/5/2 8:48,2025/5/2 8:48,120.1854,30.28065,2025/5/2 11:37,120.17811,30.26946,502,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1626690,0,Hangzhou,337,120.17845,30.26832,29063,1,2022/6/1 14:37,2025/6/1 14:37,120.18548,30.28071,2025/6/1 16:29,120.17832,30.26844,601,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2687316,0,Hangzhou,337,120.1784,30.26869,29063,1,2022/5/29 8:47,2025/5/29 8:47,120.18536,30.28075,2025/5/29 11:46,120.1784,30.26876,529,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2431462,0,Hangzhou,337,120.17842,30.26854,29063,1,2022/5/31 15:25,2025/5/31 15:25,120.18549,30.28077,2025/5/31 16:09,120.17845,30.26882,531,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
67614,0,Hangzhou,337,120.17854,30.26964,29063,1,2022/5/27 8:45,2025/5/27 8:45,120.18535,30.28071,2025/5/27 10:23,120.17856,30.26955,527,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1394391,0,Hangzhou,337,120.17833,30.26925,29063,1,2022/7/2 13:52,2025/7/2 13:52,120.18542,30.28072,2025/7/2 14:41,120.1784,30.26929,702,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2535043,0,Hangzhou,337,120.1785,30.26805,29063,1,2022/6/27 8:32,2025/6/27 8:32,120.18547,30.2807,2025/6/27 10:53,120.17863,30.26814,627,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3308210,0,Hangzhou,337,120.17861,30.26975,29063,1,2022/6/23 8:26,2025/6/23 8:26,120.18541,30.28076,2025/6/23 10:37,120.17856,30.26961,623,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2674021,0,Hangzhou,337,120.17851,30.26832,29063,1,2022/6/4 9:04,2025/6/4 9:04,120.1854,30.28072,2025/6/4 10:45,120.17852,30.26839,604,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2883294,0,Hangzhou,337,120.17867,30.26964,29063,1,2022/6/5 9:52,2025/6/5 9:52,120.18539,30.28074,2025/6/5 14:53,120.17873,30.26964,605,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1202396,0,Hangzhou,337,120.17841,30.26935,29063,1,2022/5/7 15:00,2025/5/7 15:00,120.18543,30.28067,2025/5/7 15:43,120.17844,30.26935,507,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1091294,0,Hangzhou,337,120.17864,30.2697,29063,1,2022/7/6 14:39,2025/7/6 14:39,120.18543,30.28062,2025/7/6 15:25,120.17885,30.2695,706,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2874421,0,Hangzhou,337,120.17858,30.26802,29063,1,2022/5/19 8:17,2025/5/19 8:17,120.1854,30.28064,2025/5/19 10:30,120.1785,30.26828,519,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1158771,0,Hangzhou,337,120.17847,30.26806,29063,1,2022/5/7 8:23,2025/5/7 8:23,120.18534,30.28074,2025/5/7 10:08,120.17858,30.26821,507,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4441148,0,Hangzhou,337,120.17829,30.26915,29063,1,2022/6/8 8:30,2025/6/8 8:30,120.18539,30.28067,2025/6/8 10:28,120.17858,30.26929,608,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2940726,0,Hangzhou,337,120.17846,30.26851,29063,1,2022/6/24 15:39,2025/6/24 15:39,120.18533,30.28073,2025/6/24 16:07,120.17824,30.26895,624,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3913379,0,Hangzhou,337,120.17858,30.26971,29063,1,2022/5/6 8:30,2025/5/6 8:30,120.18534,30.28066,2025/5/6 10:37,120.17863,30.26962,506,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1444139,0,Hangzhou,337,120.17848,30.26853,29063,1,2022/6/2 7:40,2025/6/2 7:40,120.18548,30.28076,2025/6/2 10:05,120.17847,30.26871,602,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2469834,0,Hangzhou,337,120.17836,30.26895,29063,1,2022/5/24 8:26,2025/5/24 8:26,120.18548,30.28067,2025/5/24 9:52,120.17846,30.26904,524,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
671313,0,Hangzhou,337,120.17849,30.2684,29063,1,2022/5/13 13:59,2025/5/13 13:59,120.18538,30.28079,2025/5/13 15:07,120.1784,30.26834,513,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1267303,0,Hangzhou,337,120.17833,30.26888,29063,1,2022/5/7 16:15,2025/5/7 16:15,120.18541,30.28072,2025/5/7 16:45,120.17816,30.26827,507,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1705867,0,Hangzhou,337,120.1784,30.26881,29063,1,2022/6/17 16:17,2025/6/17 16:17,120.18547,30.28061,2025/6/17 18:03,120.17852,30.26907,617,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2052662,0,Hangzhou,337,120.17843,30.26856,29063,1,2022/6/1 8:42,2025/6/1 8:42,120.18548,30.28068,2025/6/1 10:14,120.17856,30.2689,601,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
30249,0,Hangzhou,337,120.17858,30.26851,29063,1,2022/5/21 15:27,2025/5/21 15:27,120.18535,30.28067,2025/5/21 16:05,120.17841,30.26851,521,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2400626,0,Hangzhou,337,120.1784,30.26898,29063,1,2022/5/10 15:38,2025/5/10 15:38,120.18546,30.28063,2025/5/10 16:13,120.17854,30.26902,510,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1815508,0,Hangzhou,337,120.17836,30.26864,29063,1,2022/6/12 8:49,2025/6/12 8:49,120.18542,30.28065,2025/6/12 11:08,120.17854,30.26881,612,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1590606,0,Hangzhou,337,120.17844,30.26858,29063,1,2022/5/8 8:21,2025/5/8 8:21,120.18538,30.28062,2025/5/8 10:17,120.17845,30.2688,508,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1738613,0,Hangzhou,337,120.17857,30.26969,29063,1,2022/5/1 10:00,2025/5/1 10:00,120.18532,30.28072,2025/5/1 12:45,120.17839,30.26953,501,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
216456,0,Hangzhou,337,120.17886,30.26865,29063,1,2022/5/16 13:34,2025/5/16 13:34,120.18533,30.28077,2025/5/16 14:06,120.17895,30.26876,516,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
663998,0,Hangzhou,337,120.17845,30.26902,29063,1,2022/5/2 13:32,2025/5/2 13:32,120.18535,30.28077,2025/5/2 14:44,120.17847,30.26908,502,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2862894,0,Hangzhou,337,120.1784,30.26854,29063,1,2022/6/19 10:55,2025/6/19 10:55,120.18541,30.2807,2025/6/19 13:20,120.17838,30.26869,619,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2241045,0,Hangzhou,337,120.17866,30.26857,29063,1,2022/7/3 8:54,2025/7/3 8:54,120.18543,30.28076,2025/7/3 11:10,120.1786,30.26851,703,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2942981,0,Hangzhou,337,120.17845,30.26794,29063,1,2022/7/7 8:39,2025/7/7 8:39,120.18548,30.28065,2025/7/7 10:33,120.17848,30.26839,707,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2406690,0,Hangzhou,337,120.17858,30.26888,29063,1,2022/5/1 10:01,2025/5/1 10:01,120.18534,30.28068,2025/5/1 12:27,120.1783,30.26885,501,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1381734,0,Hangzhou,337,120.17858,30.26805,29063,1,2022/5/23 8:27,2025/5/23 8:27,120.18543,30.28061,2025/5/23 11:06,120.17843,30.26812,523,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2492551,0,Hangzhou,337,120.17855,30.26978,29063,1,2022/6/7 8:33,2025/6/7 8:33,120.18535,30.28069,2025/6/7 10:43,120.17863,30.26952,607,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3483161,0,Hangzhou,337,120.17836,30.26864,29063,1,2022/6/19 16:40,2025/6/19 16:40,120.18538,30.28063,2025/6/19 17:42,120.1797,30.26946,619,R0_C6,30.26695342,120.1818598,30.28259443,120.1920158
596255,0,Hangzhou,337,120.17857,30.26793,29063,1,2022/5/18 8:24,2025/5/18 8:24,120.18543,30.28068,2025/5/18 10:10,120.17867,30.26817,518,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4322777,0,Hangzhou,337,120.17821,30.26911,29063,1,2022/5/27 8:47,2025/5/27 8:47,120.18539,30.28074,2025/5/27 10:12,120.17827,30.27012,527,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
782816,0,Hangzhou,337,120.17836,30.26855,29063,1,2022/6/5 9:51,2025/6/5 9:51,120.18536,30.2807,2025/6/5 12:13,120.17859,30.26886,605,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3348918,0,Hangzhou,337,120.17855,30.26976,29063,1,2022/6/6 8:50,2025/6/6 8:50,120.18533,30.28071,2025/6/6 11:01,120.17837,30.2697,606,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
565056,0,Hangzhou,337,120.1784,30.26883,29063,1,2022/5/19 8:17,2025/5/19 8:17,120.18531,30.28073,2025/5/19 10:37,120.17827,30.26849,519,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4449601,0,Hangzhou,337,120.17835,30.26853,29063,1,2022/7/3 15:29,2025/7/3 15:29,120.18536,30.28061,2025/7/3 16:30,120.17856,30.26911,703,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
3129353,0,Hangzhou,337,120.17833,30.26869,29063,1,2022/6/19 16:40,2025/6/19 16:40,120.18532,30.28071,2025/6/19 18:39,120.1785,30.26879,619,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
376873,0,Hangzhou,337,120.17877,30.26983,29063,1,2022/6/28 8:21,2025/6/28 8:21,120.18546,30.28068,2025/6/28 10:55,120.17804,30.26866,628,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1921587,0,Hangzhou,337,120.17863,30.26976,29063,1,2022/5/28 9:24,2025/5/28 9:24,120.18548,30.28062,2025/5/28 12:14,120.17854,30.26963,528,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
870791,0,Hangzhou,337,120.1784,30.26885,29063,1,2022/6/12 14:20,2025/6/12 14:20,120.18545,30.28064,2025/6/12 15:55,120.17842,30.26897,612,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4363907,0,Hangzhou,337,120.17841,30.26832,29063,1,2022/5/1 15:09,2025/5/1 15:09,120.18531,30.28062,2025/5/1 15:52,120.17833,30.2685,501,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1708068,0,Hangzhou,337,120.17856,30.26865,29063,1,2022/5/22 8:25,2025/5/22 8:25,120.1854,30.28076,2025/5/22 10:36,120.17868,30.26847,522,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4312743,0,Hangzhou,337,120.17839,30.26883,29063,1,2022/6/6 16:08,2025/6/6 16:08,120.18549,30.28075,2025/6/6 17:05,120.17887,30.26925,606,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2713163,0,Hangzhou,337,120.17836,30.26867,29063,1,2022/7/7 14:36,2025/7/7 14:36,120.18539,30.28072,2025/7/7 15:10,120.17851,30.26871,707,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2163617,0,Hangzhou,337,120.17865,30.26974,29063,1,2022/6/19 16:40,2025/6/19 16:40,120.18548,30.2807,2025/6/19 18:51,120.17867,30.26973,619,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
1590948,0,Hangzhou,337,120.17833,30.26861,29063,1,2022/6/28 8:25,2025/6/28 8:25,120.18545,30.28068,2025/6/28 10:43,120.17836,30.26867,628,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
4370092,0,Hangzhou,337,120.17848,30.26861,29063,1,2022/6/13 8:37,2025/6/13 8:37,120.18547,30.28065,2025/6/13 10:38,120.17819,30.26844,613,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
2111742,0,Hangzhou,337,120.17865,30.26974,29063,1,2022/6/4 9:04,2025/6/4 9:04,120.18547,30.28077,2025/6/4 10:55,120.17867,30.26964,604,R0_C10,30.26727762,120.1759141,30.28259443,120.1920158
